id,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,license,price_in_USD,long_term,price_per_night
882528822481407410,新築マンション＃102 小岩駅徒歩3分 羽田、成田 直通バス、近くに商店街,Keiko,Edogawa Ku,35.735092050090266,139.8830558485157,Entire home/apt,10296,1,42,29,hotels and inns business act | 江戸川保健所 | ２２江衛環０１第１６号,66.4258064516129,False,10296
882807489147303626,大塚駅から1分！池袋エリア！グループ旅行に最適,Gaku,Toshima Ku,35.7322626,139.7275022,Entire home/apt,28820,3,57,8,hotels and inns business act | 豊島区池袋保健所 | 5豊池保衛環き第120号,185.93548387096774,False,9607
882841126860995635,Close to Tokyo Sky Tree and Sensoji Temple/102,圭太,Sumida Ku,35.71875663512844,139.81215064472215,Entire home/apt,12389,1,22,59,m130033705,79.92903225806451,False,12389
882845974665923118,离东京晴空塔和浅草寺步行距离之内/时尚的厨房/新建的/设计师的/201,圭太,Sumida Ku,35.718061968411845,139.81250367361346,Entire home/apt,12122,1,21,59,m130033706,78.20645161290322,False,12122
882847628511710883,Close to Tokyo Sky Tree and Sensoji Temple/301,圭太,Sumida Ku,35.71809668372626,139.81044105401168,Entire home/apt,12979,1,21,59,m130033708,83.73548387096774,False,12979
882851241368009399,Close to Tokyo Sky Tree and Sensoji Temple/302,圭太,Sumida Ku,35.71802634774246,139.8110875564025,Entire home/apt,11532,1,17,59,m130033709,74.4,False,11532
882852731072126756,Close to Tokyo Sky Tree and Sensoji Temple/401,圭太,Sumida Ku,35.71814571468774,139.8110833440505,Entire home/apt,11449,1,25,59,m130033710,73.86451612903225,False,11449
882853761537922425,Close to Tokyo Sky Tree and Sensoji Temple/402,圭太,Sumida Ku,35.72025334904488,139.81087422277378,Entire home/apt,11532,1,23,59,m130033711,74.4,False,11532
882854846900164595,Close to Tokyo Sky Tree and Sensoji Temple/ 501,圭太,Sumida Ku,35.72010905102546,139.8103973943572,Entire home/apt,11532,2,24,59,m130033712,74.4,False,5766
882856089939852340,Close to Tokyo Sky Tree and Sensoji Temple/502,圭太,Sumida Ku,35.71837179920144,139.81198904341895,Entire home/apt,11532,2,16,59,m130033713,74.4,False,5766
882955907148011021,"别墅110平方,4LDK, 东京站13分，新宿25分，浅草20分,秋葉原14分,銀座30分,渋谷36",Yuxia,Katsushika Ku,35.7186,139.86336,Entire home/apt,34171,2,26,39,hotels and inns business act | 葛飾区保健所 | 4葛保生環令第372号,220.45806451612904,False,17086
882955917444312203,JR日暮里站步行4分!全新装修独栋住居，直达成田机场！近新宿、渋谷,Yuxia,Taito Ku,35.72740733350184,139.76809088140726,Entire home/apt,41091,2,35,39,m130033904,265.10322580645163,False,20546
883156668413144167,8mins from Ikebukuro sta./9min to Shinjuku byTrain,Yuka,Toshima Ku,35.73611,139.70078,Entire home/apt,26057,3,24,28,hotels and inns business act | 豊島区池袋保健所 | 2豊池保衛環き第101号,168.10967741935485,False,8686
883584453768181984,102【駅徒歩５分】押上＆スカイツリーへ2駅2分/渋谷直通、ディズニーバス、浅草,Tadashi,Sumida Ku,35.72303,139.81909,Entire home/apt,16829,3,40,10,hotels and inns business act | 墨田区保健所 | 6墨福衛生環第329号,108.5741935483871,False,5610
883634673484503918,Spacious apt 45sqm Metro 4 mins!,Ming,Sumida Ku,35.69303089512947,139.79797422023773,Entire home/apt,18049,1,55,2,hotels and inns business act | 墨田区保健所 | 4墨福衛生環第95号,116.44516129032257,False,18049
887496604699835085,池袋｜12人｜100㎡貸切戸建｜トイレ2｜3寝室｜和室丨コンビニ・スーパー3分丨子供歓迎｜IH1,K,Toshima Ku,35.74287539103827,139.71025381117587,Entire home/apt,47310,3,30,7,m130034229,305.2258064516129,False,15770
887860639208403518,池袋駅徒歩8分/新宿まで5分！/一軒家貸切/高速Wi-Fi無制限/長期大歓迎,Mochi,Toshima Ku,35.72858347094928,139.7018931450281,Entire home/apt,15000,30,3,4,m130032446,96.7741935483871,False,500
887868824248656342,4 subway 5 min walk! Japanese style Tatami&Futon,Etao,Chuo Ku,35.68386371004001,139.7838233694004,Private room,63371,3,29,4,hotels and inns business act | 中央区保健所 | ２８中保生環き 第２７号,408.8451612903226,False,21124
887925919188087367,大塚駅、東池袋駅徒歩可能、,Phoenix,Toshima Ku,35.73184483178593,139.72501156500678,Entire home/apt,11857,1,26,10,m130028184,76.49677419354839,False,11857
887930325796938317,High Flr 911 | 5min Walk | Disney Bus | Airport,Sc Group,Katsushika Ku,35.7625769,139.8517072,Entire home/apt,6980,1,20,26,hotels and inns business act | 葛飾区保健所 | 5葛保生環令第289号,45.03225806451613,False,6980
887961120378837633,Colorful House II sky tree,Hata,Sumida Ku,35.71652189633312,139.81411758810282,Entire home/apt,40571,2,31,1,m130033585,261.7483870967742,False,20286
887994855151314861,"cheap/3min station/Asakusa ,Ueno  (Share house)",Shin&Dad,Taito Ku,35.7100298,139.7856076,Private room,10183,1,192,11,hotels and inns business act | 東京都台東区台東保健所 | 6台台健生環き第10140号,65.69677419354839,False,10183
888128493510965170,Aoi House  浅草寺歩行三分钟，成田、羽田机场直达，日式一户建，大露台，3卧室1客厅1厨房。,碧,Taito Ku,35.718043983488,139.7982620447874,Entire home/apt,34064,3,19,1,m130038389,219.76774193548388,False,11355
888146680448511486,South-face Room with Spectacular Views of Shinjuku,Senta,Shinjuku Ku,35.70031,139.69554,Entire home/apt,18857,3,33,11,m130033963,121.65806451612903,False,6286
888280262045740576,1F東京都人気池袋大駅電車4分/步行3分/可住7人,Hairong,Toshima Ku,35.73804,139.68832,Entire home/apt,22539,3,32,4,m130033754,145.41290322580645,False,7513
888280265840698383,2F東京都人気池袋大站電車4分/步行3分/可住6人/Wi-Fi無料免费存放行李,Hairong,Toshima Ku,35.73893,139.68751,Entire home/apt,21948,3,23,4,m130024177,141.6,False,7316
888727836877379554,FREE Wifi Stay in the heart of Shibuya,Kei,Shibuya Ku,35.66036011234495,139.6966970607885,Entire home/apt,20177,1,92,5,hotels and inns business act | 渋谷区保健所 | 4渋保生環第1276号,130.1741935483871,False,20177
888775953030214808,Beautiful 2nd floor Apt Shinjuku 5mins ride!,千万樹,Suginami Ku,35.67278608921226,139.65974266441802,Entire home/apt,16286,2,32,11,hotels and inns business act | 杉並区杉並保健所 | 30杉保衛環第331号,105.07096774193549,False,8143
889016099223869397,高田馬場駅徒歩4分/3LDK最大14名/高速Wi-Fi/長期滞在/閑静な住宅街にある一軒家,喜子,Shinjuku Ku,35.71094231846401,139.703506826985,Entire home/apt,52857,1,48,1,m130032030,341.01290322580644,False,52857
889513978045739397,最寄駅まで徒歩6分 JR新宿駅まで3分 都会の中にある静かな広い家,Lean And Stable,Shinjuku Ku,35.70126,139.69222,Entire home/apt,35354,2,1,5,hotels and inns business act | 中野区保健所 | 31中健衛環第377号,228.09032258064516,False,17677
889521637073906477,Nippori Fabric Hotel 201,琢居,Arakawa Ku,35.7265501,139.7747329,Entire home/apt,31200,1,40,41,m130019903,201.29032258064515,False,31200
889545930076192695,日暮里站步行5分钟/四人间共用浴室/厕所/厨房/洗衣机,池田,Arakawa Ku,35.728693,139.7745332,Entire home/apt,28500,1,0,2,hotels and inns business act | 荒川区保健所 | 2荒保衛環き（三）第6号,183.8709677419355,False,28500
889612667099937316,一棟貸し｜Kakurega Tokyo villa,望登,Shinagawa Ku,35.5960377982904,139.71868359702844,Entire home/apt,77571,1,33,1,m130034525,500.458064516129,False,77571
889670098154883502,Shinjuku Warm Villa 1F *English OK*,Eric,Shinjuku Ku,35.70185,139.7037,Entire home/apt,39714,1,12,110,hotels and inns business act | 新宿区保健所 | 4新保衛環第43号,256.2193548387097,False,39714
889676921346714948,Tokyo Sakura | 2stops Ueno|15min Sumida|MOON Hotel,Tora,Taito Ku,35.72389500143747,139.79278139616673,Entire home/apt,23857,1,367,17,hotels and inns business act | 東京都台東区台東保健所 | 30台台健生環き第217号,153.91612903225806,False,23857
889684015540872136,Tokyo Sakura|2stops Ueno|15min Sumida|MOON,Tora,Taito Ku,35.7237487885108,139.79297574125084,Entire home/apt,26714,1,402,17,hotels and inns business act | 東京都台東区台東保健所 | 30台台健生環き第217号,172.3483870967742,False,26714
889689651592536533,Tokyo Sakura|2stops Ueno|15min Sumida|SUNNY,Tora,Taito Ku,35.7255,139.79437,Entire home/apt,27143,1,598,17,hotels and inns business act | 東京都台東区台東保健所 | 30台台健生環き第217号,175.11612903225807,False,27143
889693251941620766,Tokyo Sakura|2stops Ueno|15min Sumida|SUNNY,Tora,Taito Ku,35.72545013776107,139.7928373940823,Entire home/apt,20000,1,301,17,hotels and inns business act | 東京都台東区台東保健所 | 30台台健生環き第217号,129.03225806451613,False,20000
889704115476494908,Shinjuku Warm Villa 2F *English OK*,Eric,Shinjuku Ku,35.70184,139.70369,Entire home/apt,39857,1,43,110,hotels and inns business act | 新宿区保健所 | 4新保衛環第43号,257.14193548387095,False,39857
889720358109296354,Shinjuku Warm Villa 3F *English OK*,Eric,Shinjuku Ku,35.70184810922628,139.7036974132061,Entire home/apt,42143,1,50,110,hotels and inns business act | 新宿区保健所 | 4新保衛環第43号,271.89032258064515,False,42143
890059209057095181,Hotel flamingo/曳舟駅/Tokyo sky tree - compact house,Munesue,Sumida Ku,35.720282,139.811634,Entire home/apt,17409,2,67,2,hotels and inns business act | 墨田区保健所 | 5墨福衛生環第68号,112.31612903225806,False,8704
890167301256709874,9 min. walk from Kinshicho St! Max 16 people!KK23,Yosuke,Sumida Ku,35.701439669832766,139.81064134021443,Entire home/apt,51594,2,50,1,hotels and inns business act | 墨田区保健所 | 6墨福衛生環第86号,332.86451612903227,False,25797
890439572795949151,22　池袋電車5分　大山徒歩4分　楽しい人気商店街至近,Hiroko,Itabashi Ku,35.7497929,139.7051582,Entire home/apt,7543,3,43,7,hotels and inns business act | 東京都板橋区保健所 | 4板保生環き 第　78　号,48.66451612903226,False,2514
890779294391268306,49㎡/Few rooms left/Cherry Blossom Forecast 3/21〜,荒井,Minato Ku,35.6447165,139.7390073,Entire home/apt,29021,2,4,1,hotels and inns business act | 港区みなと保健所 | 5港み生環き第211号,187.23225806451612,False,14510
890799571185406937,Near Asakusa area /Near SkyTree area/5 bedroom,Akane,Katsushika Ku,35.7385,139.85231,Entire home/apt,28864,3,34,3,hotels and inns business act | 葛飾区保健所 | 5葛保生環令第310号,186.21935483870968,False,9621
890865243370920214,For groups&big family stays about 150sqm-room,Ming,Koto Ku,35.686702,139.8131077,Entire home/apt,39800,2,30,2,hotels and inns business act | 江東区保健所 | ４江健生環き第１２０号,256.7741935483871,False,19900
891024240550784002,11 mins to Asakusa & Skytree by train!Max8ppl!,Plays,Katsushika Ku,35.753438474557505,139.86358633606878,Entire home/apt,11772,1,18,6,m130033898,75.9483870967742,False,11772
891044854918458034,Tokyo's Serene Riverside Retreat,Takashi,Katsushika Ku,35.73343078291693,139.87234338095092,Entire home/apt,10800,1,55,2,m130032809,69.6774193548387,False,10800
891171736141182624,JR池袋徒歩圏；高級新築一軒家貸切；最大７名；FREE WIFI,雲逸,Toshima Ku,35.73887174279194,139.70696809667916,Entire home/apt,39600,1,29,23,m130033817,255.48387096774192,False,39600
891478228176955978,明るい日差しが差し込むリビング/長期滞在割引あり/家族でゆっくり過ごす空間,Shoko,Ota Ku,35.58457,139.69747,Entire home/apt,17046,2,42,1,special economic zoning act | 5健生発第10741号,109.97419354838709,False,8523
891645766794277553,【新宿駅まで10分/渋谷駅まで7分/下北沢駅から徒歩3分】4名様／セミダブルベッド,Yoshiro,Setagaya Ku,35.66316978829648,139.66980203225805,Entire home/apt,16351,3,57,8,hotels and inns business act | 世田谷区世田谷保健所 | 5世保生環第380号,105.49032258064516,False,5450
891651973609937317,nestay apartment tokyo shinjuku,Lifeng,Shinjuku Ku,35.699607959714214,139.70328909169044,Entire home/apt,25676,1,4,30,m130021262,165.6516129032258,False,25676
891737750504232903,Long stay/1 min walk from sta./Tokyo Sta. Direct,Sylvia,Edogawa Ku,35.6642233855946,139.86101084459148,Entire home/apt,12150,30,2,20,m130032258,78.38709677419355,False,405
891902863644183870,＃1F/60㎡　2bedroom/鮫洲駅1分、大井町駅9分、羽田空港から電車で21分、品川迄電車5分,Keiko,Shinagawa Ku,35.60550838393055,139.74262619718257,Entire home/apt,19013,1,48,29,hotels and inns business act | 品川区保健所 | 5品保生環き第4号,122.66451612903226,False,19013
891975733286193226,Easy access to  tourist spots！ 10 people/Wi-Fi,海辺,Koto Ku,35.68212168896843,139.8177609846557,Entire home/apt,12769,1,68,9,hotels and inns business act | 江東区保健所 | 4江健生環き第125号,82.38064516129032,False,12769
892203193311569952,JY73JR山手线新宿涩谷上野秋叶原银座东京直达/最近车站步行3分钟/最多6人/免费固定WIFI,七美,Kita Ku,35.74036,139.74692,Entire home/apt,25514,2,51,31,m130033823,164.60645161290321,False,12757
892292824257137431,スカイツリー＆浅草すぐ！都営両国駅徒歩5分　MAX5人　伝統と観光の街で素敵な滞在を,Aruko,Sumida Ku,35.70090079546497,139.7979117907479,Entire home/apt,21600,3,23,13,m130034008,139.3548387096774,False,7200
892325474208096165,C2 东京-池袋站 超级商圈 交通枢纽 直达新宿上野涉谷银座品川皇居浅草,大倉,Toshima Ku,35.73536,139.70666,Entire home/apt,16964,4,54,40,hotels and inns business act | 豊島区池袋保健所 | 30豊池保衛環き第59号,109.44516129032257,False,4241
892348597673533786,渋谷駅・三軒茶屋駅まで1駅＊コンパクトワンルーム＊MK445,Good Space,Setagaya Ku,35.648741423936244,139.68223926986855,Entire home/apt,19234,1,8,1,hotels and inns business act | 世田谷区世田谷保健所 | 4世保生環第948号,124.09032258064516,False,19234
892388048049535379,全新装修 山手线车站4分钟 2室1厅 最大9人 直达新宿银座上野池袋浅草涉谷表参道代代木,大倉,Toshima Ku,35.73835016754364,139.74810658522097,Entire home/apt,28229,4,47,40,m130034231,182.1225806451613,False,7057
892390112903698331,Tokyo Sia home 301,Sia,Sumida Ku,35.69294,139.79199,Entire home/apt,15520,2,28,50,m130022460,100.12903225806451,False,7760
892441335067499014,【For monthly】Toshimaen Home,Lai,Nerima Ku,35.74508,139.6497,Private room,7500,30,3,10,m130015253,48.38709677419355,False,250
892452703768982147,【マンスリー用】豊島園ホーム,Lai,Nerima Ku,35.74437,139.64797,Private room,6000,30,1,10,m130015253,38.70967741935484,False,200
892483468987764424,【新規掲載開始！】新宿エリア/アクセス良好/最大収容5名/洗濯機・乾燥機、wifi無料完備/4F,Yanagihara,Shinjuku Ku,35.68787,139.71646,Entire home/apt,33286,1,75,39,hotels and inns business act | 新宿区保健所 | 31新保衛環第193号,214.7483870967742,False,33286
892527646892135064,【302】Good location close to Ikebukuro station!,Kei,Toshima Ku,35.73411,139.72706,Entire home/apt,15086,2,24,7,m130006161,97.32903225806452,False,7543
892978796654423227,【402】Good location close to Ikebukuro station!,Kei,Toshima Ku,35.73394,139.72634,Entire home/apt,15086,2,44,7,m130006163,97.32903225806452,False,7543
893012237959535185,20m to Haneda!2m walk from station!Max7ppl(MS39),Plays,Ota Ku,35.5613661,139.7002615,Entire home/apt,15793,1,21,2,m130017075,101.89032258064516,False,15793
893084161817125686,2F/1min Sta./Near airport/All nearby/Free infants!,Shigeru,Ota Ku,35.56374940227536,139.7076010423799,Entire home/apt,13441,2,49,8,special economic zoning act | ５健生発第 10355 号,86.71612903225807,False,6720
